season,date,playoff,neutral,status,team1,team2,team1_abbr,team2_abbr,team1_pregame_rating,team2_pregame_rating,team1_winprob,team2_winprob,team1_score,team2_score,team1_postgame_rating,team2_postgame_rating,is_home,gm_no1,gm_no2,win1,EloDiff1,mov_mult1,elo_shift1
2020,2020-09-12,0,1,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1669.958635,1679.534096,0.486223291,0.513776709,86,84,1676.963291,1672.52944,0,NA,NA,NA,NA,NA,NA
2020,2020-09-12,0,1,post,Dallas Wings,New York Liberty,DAL,NYL,1415.88357,1273.581715,0.694057009,0.305942991,82,79,1420.183237,1269.282047,0,NA,NA,NA,NA,NA,NA
2020,2020-09-12,0,1,post,Washington Mystics,Atlanta Dream,WAS,ATL,1491.221885,1401.927301,0.625748603,0.374251397,85,78,1499.449881,1393.699305,0,NA,NA,NA,NA,NA,NA
2020,2020-09-14,1,1,post,Chicago Sky,Connecticut Sun,CHI,CON,1517.44421,1524.535058,0.48724708,0.51275292,81,94,1500.845538,1541.13373,0,NA,NA,NA,NA,NA,NA
2020,2020-09-14,1,1,post,Phoenix Mercury,Washington Mystics,PHO,WAS,1525.339048,1499.449881,0.546437666,0.453562334,85,84,1530.342633,1494.446296,0,NA,NA,NA,NA,NA,NA
2020,2020-09-14,1,1,post,Connecticut Sun,Chicago Sky,CON,CHI,1524.535058,1517.44421,0.51275292,0.48724708,94,81,1541.13373,1500.845538,0,NA,NA,NA,NA,NA,NA
2020,2020-09-14,1,1,post,Washington Mystics,Phoenix Mercury,WAS,PHO,1499.449881,1525.339048,0.453562334,0.546437666,84,85,1494.446296,1530.342633,0,NA,NA,NA,NA,NA,NA
2020,2020-09-16,1,1,post,Minnesota Lynx,Phoenix Mercury,MIN,PHO,1561.800811,1530.342633,0.556349544,0.443650456,80,79,1566.668626,1525.474818,0,NA,NA,NA,NA,NA,NA
2020,2020-09-16,1,1,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1570.959246,1541.13373,0.553447974,0.446552026,59,73,1550.415347,1561.677628,0,NA,NA,NA,NA,NA,NA
2020,2020-09-16,1,1,post,Phoenix Mercury,Minnesota Lynx,PHO,MIN,1530.342633,1561.800811,0.443650456,0.556349544,79,80,1525.474818,1566.668626,0,NA,NA,NA,NA,NA,NA
2020,2020-09-16,1,1,post,Connecticut Sun,Los Angeles Sparks,CON,LAS,1541.13373,1570.959246,0.446552026,0.553447974,73,59,1561.677628,1550.415347,0,NA,NA,NA,NA,NA,NA
2020,2020-09-19,1,1,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1676.963291,1561.677628,0.696259143,0.303740857,62,87,1634.716762,1603.924158,0,NA,NA,NA,NA,NA,NA
2020,2020-09-19,1,1,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1561.677628,1676.963291,0.303740857,0.696259143,87,62,1603.924158,1634.716762,0,NA,NA,NA,NA,NA,NA
2020,2020-09-21,1,1,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1672.52944,1566.668626,0.681729172,0.318270828,88,86,1676.423199,1562.774866,0,NA,NA,NA,NA,NA,NA
2020,2020-09-21,1,1,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1634.716762,1603.924158,0.555167138,0.444832862,83,75,1645.687516,1592.953404,0,NA,NA,NA,NA,NA,NA
2020,2020-09-21,1,1,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1566.668626,1672.52944,0.318270828,0.681729172,86,88,1562.774866,1676.423199,0,NA,NA,NA,NA,NA,NA
2020,2020-09-21,1,1,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1603.924158,1634.716762,0.444832862,0.555167138,75,83,1592.953404,1645.687516,0,NA,NA,NA,NA,NA,NA
2020,2020-09-23,1,1,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1676.423199,1562.774866,0.693761811,0.306238189,89,79,1684.413493,1554.784573,0,NA,NA,NA,NA,NA,NA
2020,2020-09-23,1,1,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1592.953404,1645.687516,0.406258969,0.593741031,77,68,1610.036513,1628.604406,0,NA,NA,NA,NA,NA,NA
2020,2020-09-23,1,1,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1562.774866,1676.423199,0.306238189,0.693761811,79,89,1554.784573,1684.413493,0,NA,NA,NA,NA,NA,NA
2020,2020-09-23,1,1,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1645.687516,1592.953404,0.593741031,0.406258969,68,77,1628.604406,1610.036513,0,NA,NA,NA,NA,NA,NA
2020,2020-09-26,1,1,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1554.784573,1684.413493,0.282366107,0.717633893,71,92,1542.922993,1696.275072,0,NA,NA,NA,NA,NA,NA
2020,2020-09-26,1,1,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1610.036513,1628.604406,0.466647916,0.533352084,75,84,1597.550002,1641.090918,0,NA,NA,NA,NA,NA,NA
2020,2020-09-26,1,1,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1684.413493,1554.784573,0.717633893,0.282366107,92,71,1696.275072,1542.922993,0,NA,NA,NA,NA,NA,NA
2020,2020-09-26,1,1,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1628.604406,1610.036513,0.533352084,0.466647916,84,75,1641.090918,1597.550002,0,NA,NA,NA,NA,NA,NA
2020,2020-09-28,1,1,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1641.090918,1597.550002,0.577691054,0.422308946,66,63,1647.4258,1591.21512,0,NA,NA,NA,NA,NA,NA
2020,2020-09-28,1,1,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1597.550002,1641.090918,0.422308946,0.577691054,63,66,1591.21512,1647.4258,0,NA,NA,NA,NA,NA,NA
2020,2020-10-01,1,1,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1647.4258,1696.275072,0.413019021,0.586980979,80,93,1633.915975,1709.784897,0,NA,NA,NA,NA,NA,NA
2020,2020-10-01,1,1,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1696.275072,1647.4258,0.586980979,0.413019021,93,80,1709.784897,1633.915975,0,NA,NA,NA,NA,NA,NA
2020,2020-10-03,1,1,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1633.915975,1709.784897,0.366811336,0.633188664,91,104,1622.218931,1721.481942,0,NA,NA,NA,NA,NA,NA
2020,2020-10-03,1,1,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1709.784897,1633.915975,0.633188664,0.366811336,104,91,1721.481942,1622.218931,0,NA,NA,NA,NA,NA,NA
2020,2020-10-05,1,1,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1721.481942,1622.218931,0.671340628,0.328659372,92,59,1741.105745,1602.595128,0,NA,NA,NA,NA,NA,NA
2020,2020-10-05,1,1,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1622.218931,1721.481942,0.328659372,0.671340628,59,92,1602.595128,1741.105745,0,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,New York Liberty,Indiana Fever,NYL,IND,1384.641024,1433.892658,0.544135287,0.455864713,90,87,1391.605684,1426.927997,1,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Atlanta Dream,Connecticut Sun,ATL,CON,1446.849652,1545.60756,0.4730314,0.5269686,67,78,1432.480855,1559.976357,1,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Minnesota Lynx,Phoenix Mercury,MIN,PHO,1521.461497,1512.737409,0.624979206,0.375020794,75,77,1512.359997,1521.838908,1,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1525.207674,1460.091619,0.697486059,0.302513941,71,94,1485.286406,1500.012887,1,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1433.892658,1384.641024,0.455864713,0.544135287,87,90,1426.927997,1391.605684,0,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Connecticut Sun,Atlanta Dream,CON,ATL,1545.60756,1446.849652,0.5269686,0.4730314,78,67,1559.976357,1432.480855,0,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Phoenix Mercury,Minnesota Lynx,PHO,MIN,1512.737409,1521.461497,0.375020794,0.624979206,77,75,1521.838908,1512.359997,0,NA,NA,NA,NA,NA,NA
2021,2021-05-14,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1460.091619,1525.207674,0.302513941,0.697486059,94,71,1500.012887,1485.286406,0,NA,NA,NA,NA,NA,NA
2021,2021-05-15,0,0,post,Washington Mystics,Chicago Sky,WAS,CHI,1497.223148,1500.422769,0.608758952,0.391241048,56,70,1473.864948,1523.780969,1,NA,NA,NA,NA,NA,NA
2021,2021-05-15,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1620.552872,1551.297564,0.702489852,0.297510148,97,83,1630.124168,1541.726268,1,NA,NA,NA,NA,NA,NA
2021,2021-05-15,0,0,post,Chicago Sky,Washington Mystics,CHI,WAS,1500.422769,1497.223148,0.391241048,0.608758952,70,56,1523.780969,1473.864948,0,NA,NA,NA,NA,NA,NA
2021,2021-05-15,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1551.297564,1620.552872,0.297510148,0.702489852,83,97,1541.726268,1630.124168,0,NA,NA,NA,NA,NA,NA
2021,2021-05-16,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1426.927997,1391.605684,0.660124392,0.339875608,65,73,1408.440667,1410.093014,1,NA,NA,NA,NA,NA,NA
2021,2021-05-16,0,0,post,Connecticut Sun,Phoenix Mercury,CON,PHO,1559.976357,1521.838908,0.66375071,0.33624929,86,78,1567.786385,1514.028881,1,NA,NA,NA,NA,NA,NA
2021,2021-05-16,0,0,post,New York Liberty,Indiana Fever,NYL,IND,1391.605684,1426.927997,0.339875608,0.660124392,73,65,1410.093014,1408.440667,0,NA,NA,NA,NA,NA,NA
2021,2021-05-16,0,0,post,Phoenix Mercury,Connecticut Sun,PHO,CON,1521.838908,1559.976357,0.33624929,0.66375071,78,86,1514.028881,1567.786385,0,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,New York Liberty,Minnesota Lynx,NYL,MIN,1410.093014,1512.359997,0.467999038,0.532000962,86,75,1426.793061,1495.65995,1,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,Washington Mystics,Phoenix Mercury,WAS,PHO,1473.864948,1514.028881,0.557078803,0.442921197,70,91,1446.55957,1541.334259,1,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1630.124168,1541.726268,0.724995151,0.275004849,80,96,1597.142149,1574.708287,1,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1512.359997,1410.093014,0.532000962,0.467999038,75,86,1495.65995,1426.793061,0,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,Phoenix Mercury,Washington Mystics,PHO,WAS,1514.028881,1473.864948,0.442921197,0.557078803,91,70,1541.334259,1446.55957,0,NA,NA,NA,NA,NA,NA
2021,2021-05-18,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1541.726268,1630.124168,0.275004849,0.724995151,96,80,1574.708287,1597.142149,0,NA,NA,NA,NA,NA,NA
2021,2021-05-19,0,0,post,Atlanta Dream,Chicago Sky,ATL,CHI,1432.480855,1523.780969,0.483743561,0.516256439,77,85,1420.293269,1535.968555,1,NA,NA,NA,NA,NA,NA
2021,2021-05-19,0,0,post,Connecticut Sun,Indiana Fever,CON,IND,1567.786385,1408.440667,0.798634978,0.201365022,88,67,1575.806199,1400.420853,1,NA,NA,NA,NA,NA,NA
2021,2021-05-19,0,0,post,Chicago Sky,Atlanta Dream,CHI,ATL,1523.780969,1432.480855,0.516256439,0.483743561,85,77,1535.968555,1420.293269,0,NA,NA,NA,NA,NA,NA
2021,2021-05-19,0,0,post,Indiana Fever,Connecticut Sun,IND,CON,1408.440667,1567.786385,0.201365022,0.798634978,67,88,1400.420853,1575.806199,0,NA,NA,NA,NA,NA,NA
2021,2021-05-20,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1495.65995,1597.142149,0.469123968,0.530876032,78,90,1480.633475,1612.168624,1,NA,NA,NA,NA,NA,NA
2021,2021-05-20,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1597.142149,1495.65995,0.530876032,0.469123968,90,78,1612.168624,1480.633475,0,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Indiana Fever,Atlanta Dream,IND,ATL,1400.420853,1420.293269,0.585676907,0.414323093,79,83,1389.52546,1431.188663,1,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Washington Mystics,New York Liberty,WAS,NYL,1446.55957,1426.793061,0.639755289,0.360244711,101,72,1466.487662,1406.864969,1,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Phoenix Mercury,Connecticut Sun,PHO,CON,1541.334259,1575.806199,0.565147677,0.434852323,67,84,1517.279776,1599.860682,1,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1574.708287,1485.286406,0.726168822,0.273831178,97,69,1588.751534,1471.243159,1,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1420.293269,1400.420853,0.414323093,0.585676907,83,79,1431.188663,1389.52546,0,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1426.793061,1446.55957,0.360244711,0.639755289,72,101,1406.864969,1466.487662,0,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Connecticut Sun,Phoenix Mercury,CON,PHO,1575.806199,1541.334259,0.434852323,0.565147677,84,67,1599.860682,1517.279776,0,NA,NA,NA,NA,NA,NA
2021,2021-05-21,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1485.286406,1574.708287,0.273831178,0.726168822,69,97,1471.243159,1588.751534,0,NA,NA,NA,NA,NA,NA
2021,2021-05-22,0,0,post,Dallas Wings,Seattle Storm,DAL,SEA,1500.012887,1612.168624,0.453855852,0.546144148,97,100,1493.086529,1619.094982,1,NA,NA,NA,NA,NA,NA
2021,2021-05-22,0,0,post,Seattle Storm,Dallas Wings,SEA,DAL,1612.168624,1500.012887,0.546144148,0.453855852,100,97,1619.094982,1493.086529,0,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,Indiana Fever,Washington Mystics,IND,WAS,1389.52546,1466.487662,0.504371631,0.495628369,89,77,1405.634578,1450.378544,1,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,Chicago Sky,New York Liberty,CHI,NYL,1535.968555,1406.864969,0.769181806,0.230818194,85,93,1512.486158,1430.347365,1,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1588.751534,1599.860682,0.597862716,0.402137284,65,72,1573.847007,1614.76521,1,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,Washington Mystics,Indiana Fever,WAS,IND,1466.487662,1389.52546,0.495628369,0.504371631,77,89,1450.378544,1405.634578,0,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,New York Liberty,Chicago Sky,NYL,CHI,1406.864969,1535.968555,0.230818194,0.769181806,93,85,1430.347365,1512.486158,0,NA,NA,NA,NA,NA,NA
2021,2021-05-23,0,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1599.860682,1588.751534,0.402137284,0.597862716,72,65,1614.76521,1573.847007,0,NA,NA,NA,NA,NA,NA
2021,2021-05-24,0,0,post,New York Liberty,Dallas Wings,NYL,DAL,1430.347365,1493.086529,0.524819924,0.475180076,88,81,1441.388126,1482.045768,1,NA,NA,NA,NA,NA,NA
2021,2021-05-24,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1493.086529,1430.347365,0.475180076,0.524819924,81,88,1482.045768,1441.388126,0,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Indiana Fever,Washington Mystics,IND,WAS,1405.634578,1450.378544,0.550564075,0.449435925,69,85,1383.333145,1472.679977,1,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Chicago Sky,Atlanta Dream,CHI,ATL,1512.486158,1431.188663,0.716771482,0.283228518,83,90,1493.100601,1450.574219,1,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Seattle Storm,Connecticut Sun,SEA,CON,1619.094982,1614.76521,0.619031907,0.380968093,90,87,1624.681655,1609.178537,1,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Washington Mystics,Indiana Fever,WAS,IND,1450.378544,1405.634578,0.449435925,0.550564075,85,69,1472.679977,1383.333145,0,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Atlanta Dream,Chicago Sky,ATL,CHI,1431.188663,1512.486158,0.283228518,0.716771482,90,83,1450.574219,1493.100601,0,NA,NA,NA,NA,NA,NA
2021,2021-05-25,0,0,post,Connecticut Sun,Seattle Storm,CON,SEA,1614.76521,1619.094982,0.380968093,0.619031907,87,90,1609.178537,1624.681655,0,NA,NA,NA,NA,NA,NA
2021,2021-05-26,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1517.279776,1573.847007,0.533671426,0.466328574,79,85,1505.504167,1585.622616,1,NA,NA,NA,NA,NA,NA
2021,2021-05-26,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1573.847007,1517.279776,0.466328574,0.533671426,85,79,1585.622616,1505.504167,0,NA,NA,NA,NA,NA,NA
2021,2021-05-27,0,0,post,Atlanta Dream,Dallas Wings,ATL,DAL,1450.574219,1482.045768,0.569387405,0.430612595,101,95,1459.549252,1473.070735,1,NA,NA,NA,NA,NA,NA
2021,2021-05-27,0,0,post,Dallas Wings,Atlanta Dream,DAL,ATL,1482.045768,1450.574219,0.430612595,0.569387405,95,101,1473.070735,1459.549252,0,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Connecticut Sun,Washington Mystics,CON,WAS,1609.178537,1472.679977,0.7766528,0.2233472,86,81,1612.929802,1468.928713,1,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Chicago Sky,Los Angeles Sparks,CHI,LAS,1493.100601,1471.243159,0.642524604,0.357475396,61,76,1466.730079,1497.613681,1,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1624.681655,1480.633475,0.784100639,0.215899361,82,72,1630.001526,1475.313603,1,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Las Vegas Aces,Indiana Fever,LVA,IND,1585.622616,1383.333145,0.835482,0.164518,113,77,1595.014032,1373.941729,1,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Washington Mystics,Connecticut Sun,WAS,CON,1472.679977,1609.178537,0.2233472,0.7766528,81,86,1468.928713,1612.929802,0,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Los Angeles Sparks,Chicago Sky,LAS,CHI,1471.243159,1493.100601,0.357475396,0.642524604,76,61,1497.613681,1466.730079,0,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1480.633475,1624.681655,0.215899361,0.784100639,72,82,1475.313603,1630.001526,0,NA,NA,NA,NA,NA,NA
2021,2021-05-28,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1383.333145,1585.622616,0.164518,0.835482,77,113,1373.941729,1595.014032,0,NA,NA,NA,NA,NA,NA
2021,2021-05-29,0,0,post,New York Liberty,Atlanta Dream,NYL,ATL,1441.388126,1459.549252,0.588065304,0.411934696,87,90,1431.703608,1469.23377,1,NA,NA,NA,NA,NA,NA
2021,2021-05-29,0,0,post,Dallas Wings,Phoenix Mercury,DAL,PHO,1473.070735,1505.504167,0.568029285,0.431970715,85,89,1462.614029,1515.960873,1,NA,NA,NA,NA,NA,NA
2021,2021-05-29,0,0,post,Atlanta Dream,New York Liberty,ATL,NYL,1459.549252,1441.388126,0.411934696,0.588065304,90,87,1469.23377,1431.703608,0,NA,NA,NA,NA,NA,NA
2021,2021-05-29,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1505.504167,1473.070735,0.431970715,0.568029285,89,85,1515.960873,1462.614029,0,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Chicago Sky,Los Angeles Sparks,CHI,LAS,1466.730079,1497.613681,0.570217038,0.429782962,79,82,1457.438981,1506.904779,1,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Las Vegas Aces,Indiana Fever,LVA,IND,1595.014032,1373.941729,0.849809981,0.150190019,101,78,1601.137458,1367.818303,1,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1475.313603,1612.929802,0.417835437,0.582164563,79,74,1487.339251,1600.904154,1,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Los Angeles Sparks,Chicago Sky,LAS,CHI,1497.613681,1466.730079,0.429782962,0.570217038,82,79,1506.904779,1457.438981,0,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1373.941729,1595.014032,0.150190019,0.849809981,78,101,1367.818303,1601.137458,0,NA,NA,NA,NA,NA,NA
2021,2021-05-30,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1612.929802,1475.313603,0.582164563,0.417835437,74,79,1600.904154,1487.339251,0,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1600.904154,1601.137458,0.612818211,0.387181789,74,67,1609.477419,1592.564193,1,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1462.614029,1506.904779,0.551209549,0.448790451,79,69,1475.292367,1494.226442,1,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Chicago Sky,Phoenix Mercury,CHI,PHO,1457.438981,1515.960873,0.530870168,0.469129832,83,84,1451.325899,1522.073954,1,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Seattle Storm,Indiana Fever,SEA,IND,1630.001526,1367.818303,0.877585867,0.122414133,88,73,1633.624484,1364.195345,1,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1601.137458,1600.904154,0.387181789,0.612818211,67,74,1592.564193,1609.477419,0,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1506.904779,1462.614029,0.448790451,0.551209549,69,79,1494.226442,1475.292367,0,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1515.960873,1457.438981,0.469129832,0.530870168,84,83,1522.073954,1451.325899,0,NA,NA,NA,NA,NA,NA
2021,2021-06-01,0,0,post,Indiana Fever,Seattle Storm,IND,SEA,1367.818303,1630.001526,0.122414133,0.877585867,73,88,1364.195345,1633.624484,0,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1431.703608,1592.564193,0.38568877,0.61431123,82,94,1419.900831,1604.36697,1,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1522.073954,1451.325899,0.704282628,0.295717372,77,74,1526.204853,1447.195,1,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,Los Angeles Sparks,Indiana Fever,LAS,IND,1494.226442,1364.195345,0.770128369,0.229871631,98,63,1507.714733,1350.707054,1,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,Las Vegas Aces,New York Liberty,LVA,NYL,1592.564193,1431.703608,0.61431123,0.38568877,94,82,1604.36697,1419.900831,0,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,Chicago Sky,Phoenix Mercury,CHI,PHO,1451.325899,1522.073954,0.295717372,0.704282628,74,77,1447.195,1526.204853,0,NA,NA,NA,NA,NA,NA
2021,2021-06-03,0,0,post,Indiana Fever,Los Angeles Sparks,IND,LAS,1364.195345,1494.226442,0.229871631,0.770128369,63,98,1350.707054,1507.714733,0,NA,NA,NA,NA,NA,NA
2021,2021-06-04,0,0,post,Minnesota Lynx,Atlanta Dream,MIN,ATL,1487.339251,1469.23377,0.6375487,0.3624513,86,84,1491.886079,1464.686941,1,NA,NA,NA,NA,NA,NA
2021,2021-06-04,0,0,post,Seattle Storm,Dallas Wings,SEA,DAL,1633.624484,1475.292367,0.797695015,0.202304985,105,102,1636.284196,1472.6326550000001,1,NA,NA,NA,NA,NA,NA
2021,2021-06-04,0,0,post,Atlanta Dream,Minnesota Lynx,ATL,MIN,1469.23377,1487.339251,0.3624513,0.6375487,84,86,1464.686941,1491.886079,0,NA,NA,NA,NA,NA,NA
2021,2021-06-04,0,0,post,Dallas Wings,Seattle Storm,DAL,SEA,1475.292367,1633.624484,0.202304985,0.797695015,102,105,1472.6326550000001,1636.284196,0,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,Washington Mystics,Las Vegas Aces,WAS,LVA,1468.928713,1604.36697,0.420888212,0.579111788,93,96,1462.620038,1610.675646,1,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,Los Angeles Sparks,Chicago Sky,LAS,CHI,1507.714733,1447.195,0.691874328,0.308125672,68,63,1513.172682,1441.737051,1,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1609.477419,1419.900831,0.82517465,0.17482535,85,64,1616.301711,1413.076539,1,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1604.36697,1468.928713,0.579111788,0.420888212,96,93,1610.675646,1462.620038,0,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,Chicago Sky,Los Angeles Sparks,CHI,LAS,1447.195,1507.714733,0.308125672,0.691874328,63,68,1441.737051,1513.172682,0,NA,NA,NA,NA,NA,NA
2021,2021-06-05,0,0,post,New York Liberty,Connecticut Sun,NYL,CON,1419.900831,1609.477419,0.17482535,0.82517465,64,85,1413.076539,1616.301711,0,NA,NA,NA,NA,NA,NA
2021,2021-06-06,0,0,post,Seattle Storm,Dallas Wings,SEA,DAL,1636.284196,1472.6326550000001,0.802591553,0.197408447,67,68,1625.001809,1483.915042,1,NA,NA,NA,NA,NA,NA
2021,2021-06-06,0,0,post,Minnesota Lynx,Atlanta Dream,MIN,ATL,1491.886079,1464.686941,0.649555934,0.350444066,100,80,1506.689572,1449.883449,1,NA,NA,NA,NA,NA,NA
2021,2021-06-06,0,0,post,Dallas Wings,Seattle Storm,DAL,SEA,1472.6326550000001,1636.284196,0.197408447,0.802591553,68,67,1483.915042,1625.001809,0,NA,NA,NA,NA,NA,NA
2021,2021-06-06,0,0,post,Atlanta Dream,Minnesota Lynx,ATL,MIN,1464.686941,1491.886079,0.350444066,0.649555934,80,100,1449.883449,1506.689572,0,NA,NA,NA,NA,NA,NA
2021,2021-06-08,0,0,post,Washington Mystics,Minnesota Lynx,WAS,MIN,1462.620038,1506.689572,0.551524544,0.448475456,85,81,1470.339844,1498.969765,1,NA,NA,NA,NA,NA,NA
