Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40,team code,Tm WS,Tm MP,EWA,Tm EWA,EWSA,Consensus Wins,CW/40
meessem01w,2020,Emma Meesseman,WAS,F,20,634,20,634,17.6,0.509,0.481,0.188,0.146,6.1,10.2,25.3,2,2.3,13.5,21.6,104,105,0,0.8,0.7,1.5,0.096,2020_WAS,9.1,4451,2.138567164,8.230189055,2.262462949,1.881231475,0.118689683
meessem01w,2022,Emma Meesseman,CHI,F,36,1030,36,1030,21.7,0.617,0.59,0.112,0.156,7.6,11.5,21.5,2.5,2.3,12.3,18.3,122,100,0,3.7,1.9,5.6,0.218,2022_CHI,24.7,7275,5.575323383,21.56069652,6.019788344,5.809894172,0.225626958
melboja01w,2023,Jade Melbourne,SEA,G,29,307,29,307,6.5,0.495,0.414,0.313,0.453,2.2,6.3,18.6,2,0.3,25.3,14.8,90,108,0,-0.2,0.2,0,0.001,2023_SEA,10.8,8025,-0.659820896,9.502039801,-0.610166842,-0.305083421,-0.039750283
melboja01w,2024,Jade Melbourne,WAS,G,3,30,3,30,21.2,0.545,0.458,0.25,0.333,7.5,8.2,26.2,3.3,0,12.7,23.4,111,106,0,0.1,0,0.1,0.143,2024_WAS,0.6,1200,0.154925373,0.52318408,0.156845771,0.128422886,0.171230514
melvich01w,1999,Chasity Melvin,CLE,C-F,32,709,32,709,15.9,0.498,0.44,0.005,0.452,10,11.6,11.5,1.6,2.7,13.9,20.7,100,98,0,1.2,0.7,1.9,0.109,1999_CLE,6.5,6400,1.791900498,6.034676617,1.843449604,1.871724802,0.105598014
melvich01w,2000,Chasity Melvin,CLE,C-F,32,904,32,904,18.9,0.534,0.472,0.024,0.474,10.7,13.7,14.3,1.9,1.9,15.1,22.6,107,96,0,2.7,1.4,4.1,0.183,2000_CLE,19.1,6500,3.63399005,13.29731343,4.441009843,4.270504922,0.188960395
melvich01w,2001,Chasity Melvin,CLE,C-F,27,754,27,754,19.5,0.526,0.479,0.009,0.4,12.6,14.2,14.5,2,2.1,15.1,20.8,106,87,0,2.3,1.9,4.2,0.225,2001_CLE,26.5,6425,3.256079602,16.59094527,4.418947659,4.309473829,0.228619301
melvich01w,2002,Chasity Melvin,CLE,C-F,32,1055,32,1055,17.2,0.515,0.468,0.018,0.397,11.2,12.7,12.2,1.7,1.6,16,22.8,101,101,0,2,0.8,2.8,0.107,2002_CLE,13.1,6550,3.348706468,12.39422886,3.46238411,3.131192055,0.118718182
melvich01w,2003,Chasity Melvin,CLE,C-F,34,1061,34,1061,19.5,0.541,0.482,0.033,0.529,10,13.3,11,1.6,1.8,14,22.5,107,96,0,3.2,1.6,4.7,0.178,2003_CLE,17.8,6825,4.581830846,12.56567164,5.395548412,5.047774206,0.190302515
melvich01w,2004,Chasity Melvin,WAS,C-F,34,825,34,825,14.1,0.481,0.406,0,0.434,9.5,10,8.8,1,1.9,14.6,21.1,98,103,0,1.2,0.2,1.4,0.067,2004_WAS,14.6,6850,1.346268657,15.49502488,1.23847369,1.319236845,0.063962999
melvich01w,2005,Chasity Melvin,WAS,C-F,34,1050,34,1050,17.3,0.543,0.498,0.052,0.452,10.5,13.3,5.1,1.8,1.3,14.3,21.2,104,100,0,2.5,0.8,3.3,0.125,2005_WAS,15.6,6900,3.385074627,14.90114428,3.491422237,3.395711118,0.129360424
melvich01w,2006,Chasity Melvin,WAS,C-F,34,1003,34,1003,18.2,0.562,0.52,0.007,0.514,10.9,14.3,7.6,1.8,2.3,14.7,18.9,110,101,0,3,0.9,3.9,0.154,2006_WAS,21.7,6849,3.682656716,19.44010945,4.013605792,3.956802896,0.15779872
melvich01w,2007,Chasity Melvin,CHI,C-F,29,853,29,853,14,0.512,0.47,0.021,0.472,8.8,13.2,8.1,2,2,19.7,18.4,94,98,0,0.5,1.1,1.6,0.074,2007_CHI,13.7,6975,1.349522388,12.54343284,1.490963505,1.545481753,0.072472767
melvich01w,2007,Chasity Melvin,WAS,C-F,3,82,3,82,17.9,0.495,0.346,0.077,0.731,10.2,14.5,0,3.8,0,5.5,19.7,112,94,0,0.3,0.1,0.4,0.201,2007_WAS,14.9,6901,0.288835821,11.70680597,0.326778425,0.363389212,0.17726303
melvich01w,2008,Chasity Melvin,CHI,C-F,34,759,34,759,16.7,0.498,0.446,0.014,0.597,13.4,13.7,12.6,2.2,1.1,14.7,19.9,103,99,0,1.5,0.9,2.4,0.126,2008_CHI,16.1,6875,2.220358209,15.01572139,2.340062567,2.370031284,0.124902834
melvich01w,2009,Chasity Melvin,WAS,C-F,34,756,34,756,12.2,0.468,0.447,0.005,0.324,12.2,12.5,8.4,2.3,3.1,18.9,15.2,95,97,0,0.3,1.2,1.5,0.079,2009_WAS,15.8,6873,0.519044776,10.52350249,1.099436471,1.299718236,0.068768161
melvich01w,2010,Chasity Melvin,WAS,C-F,34,659,34,659,11.9,0.462,0.434,0,0.243,14.3,15.6,6.1,1.9,2.2,17.6,16.1,96,96,0,0.2,1.4,1.6,0.097,2010_WAS,23.7,6849,0.354089552,12.79344279,1.403501321,1.50175066,0.091153303
mendigi01w,2004,Giuliana Mendiola,SAC,G,6,39,6,39,11.4,0.625,0.625,0.625,0,6.6,8.8,14.5,0,0,27.3,13.8,103,104,0,0.1,0,0.1,0.071,2004_SAC,20.9,6900,0.011253731,17.17945274,0.032282912,0.066141456,0.067837391
mengli01w,2023,Li Meng,WAS,G,34,539,34,539,8.9,0.541,0.512,0.738,0.159,1.3,3.9,10.7,0.9,0.2,13.8,17.3,98,108,0,0.1,0.4,0.5,0.037,2023_WAS,18.8,8024,-0.514865672,13.85503483,-0.182695155,0.158652423,0.011773835
mestdki01w,2019,Kim Mestdagh,WAS,G,15,71,15,71,8.8,0.583,0.556,0.833,0.111,1.7,3.4,11.8,1.5,0,24.1,16,97,106,0,0,0,0.1,0.039,2019_WAS,32.4,6826,-0.071353234,30.63028856,-0.052945746,0.023527127,0.013254719
meyerab01w,2023,Abby Meyers,WAS,G,9,36,9,36,8.8,0.454,0.385,0.308,0.231,3.2,6.5,0,1.4,5.2,6.5,19.5,89,102,0,0,0.1,0,0.027,2023_WAS,18.8,8024,-0.036179104,13.85503483,-0.013993319,-0.006996659,-0.007774066
miaomi01w,2005,Miao Lijie,SAC,G,18,135,18,135,5,0.469,0.4,0.667,0.233,0,2,17.2,2.1,0.7,31.2,17.3,79,93,0,-0.2,0.3,0.1,0.015,2005_SAC,27.8,6800,-0.390895522,16.28029851,-0.162195566,-0.031097783,-0.009214158
mikesta01w,2023,Taylor Mikesell,ATL,G,6,29,6,29,21.7,0.723,0.65,0.7,0.4,0,3.9,12.4,0,0,7.8,19.3,136,110,0,0.2,0,0.2,0.226,2023_ATL,17.2,8051,0.156975124,12.52899502,0.173800257,0.186900129,0.257793281
milicni01w,2022,Nikolina Milic,MIN,F,31,364,31,364,17.8,0.603,0.57,0.163,0.311,15.2,14.8,11.6,1.4,2,21.5,24,104,107,0,0.6,0.3,0.9,0.096,2022_MIN,15.5,7253,1.264039801,14.43061692,1.317707999,1.108854,0.121852088
milicni01w,2023,Nikolina Milic,MIN,F,39,494,39,494,12.1,0.533,0.484,0.115,0.292,6.6,10.9,12.2,0.4,0.9,16.2,23.7,98,111,0,0.2,0.1,0.3,0.025,2023_MIN,12.3,8050,0.314587065,12.48527363,0.303217478,0.301608739,0.02442176
millebr01w,2009,Britany Miller,DET,C,1,8,1,8,-0.6,0,0,0,0,0,0,0,6.5,0,0,5.6,0,95,0,0,0,0,-0.041,2009_DET,17.9,6976,-0.045452736,12.20451741,-0.03892122,-0.01946061,-0.097303049
milleco01w,2001,Coco Miller,WAS,G,20,137,20,137,5.2,0.379,0.35,0.15,0.275,4.3,4,12.3,2.6,0,22.5,20.9,71,100,0,-0.4,0.1,-0.3,-0.089,2001_WAS,8.3,6500,-0.383054726,7.561840796,-0.367496602,-0.333748301,-0.097444759
milleco01w,2002,Coco Miller,WAS,G,32,904,32,904,15.1,0.518,0.479,0.243,0.213,6.2,8.2,18.2,2.2,0.2,17,19.2,102,99,0,1.7,0.9,2.7,0.118,2002_WAS,17.3,6450,1.924935323,14.03870647,2.382022045,2.541011022,0.112434116
milleco01w,2003,Coco Miller,WAS,G,33,1076,33,1076,16.6,0.509,0.492,0.233,0.139,6,7.4,16.3,2.1,0.6,11.6,20.4,105,106,0,2.5,0,2.5,0.092,2003_WAS,9.2,6875,3.094169154,11.6778607,2.706361429,2.603180715,0.096772517
milleco01w,2004,Coco Miller,WAS,G,33,637,33,637,11,0.462,0.446,0.114,0.084,6.8,6.2,12.9,1.6,0.4,13.5,15.4,98,105,0,0.6,0,0.7,0.042,2004_WAS,14.6,6850,0.057044776,15.49502488,-0.026186004,0.336906998,0.021155855
milleco01w,2005,Coco Miller,WAS,G,34,500,34,500,14.4,0.465,0.453,0.15,0.063,6.5,8.3,18.4,3.1,0.6,14.6,20.1,94,99,0,0.4,0.5,0.8,0.067,2005_WAS,15.6,6900,0.890547264,14.90114428,0.941188983,0.870594491,0.069647559
milleco01w,2006,Coco Miller,WAS,G,34,658,34,658,14.1,0.561,0.526,0.175,0.17,7.1,8.8,14.6,2.7,0.5,21.1,15.9,105,102,0,1.2,0.5,1.7,0.102,2006_WAS,21.7,6849,1.073751244,19.44010945,1.290864396,1.495432198,0.090907732
milleco01w,2007,Coco Miller,WAS,G,30,455,30,455,9.3,0.488,0.448,0.216,0.138,5.2,6.4,10.3,2.2,0.4,19.1,14.8,93,102,0,0.1,0.3,0.4,0.036,2007_WAS,14.9,6901,-0.344079602,11.70680597,-0.133544421,0.133227789,0.011712333
milleco01w,2008,Coco Miller,WAS,G,34,710,34,710,7,0.399,0.389,0.244,0.074,7.7,7.3,12.3,1.9,0.6,20.6,17.7,80,103,0,-1,0.3,-0.7,-0.04,2008_WAS,7.3,6825,-1.349353234,4.424278607,-1.050193939,-0.875096969,-0.049301238
milleco01w,2009,Coco Miller,ATL,G,34,407,34,407,10.4,0.491,0.443,0.221,0.213,5.6,7,12.3,1.4,0.4,18.9,16.8,97,103,0,0.3,0.3,0.6,0.056,2009_ATL,19.7,6950,-0.085044776,15.95830846,0.134072988,0.367036494,0.036072383
milleco01w,2010,Coco Miller,ATL,G,27,198,27,198,8.1,0.466,0.429,0.306,0.165,3.3,4.2,17.9,1.2,0,18,22.7,91,105,0,-0.1,0.2,0.1,0.016,2010_ATL,19.9,6850,-0.267940299,13.89955224,-0.094496699,0.002751651,0.000555889
milleco01w,2011,Coco Miller,ATL,G,31,538,31,538,11.8,0.476,0.466,0.203,0.167,4.6,6.3,13.1,1.6,0.1,11.5,20.9,98,103,0,0.4,0.4,0.9,0.064,2011_ATL,18.9,6875,0.262308458,16.53666667,0.447250033,0.673625017,0.050083644
milleco01w,2012,Coco Miller,LAS,G,10,141,10,141,4.3,0.343,0.324,0.162,0.054,7.6,10.9,11.2,0.7,0,25.6,15.6,73,103,0,-0.3,0.1,-0.2,-0.063,2012_LAS,25.6,6825,-0.457373134,21.2860199,-0.36824915,-0.284124575,-0.080602716
milledi03w,2023,Diamond Miller,MIN,G,32,834,32,834,12.3,0.498,0.448,0.291,0.274,3.1,7.9,17.1,1.8,1.2,15.8,25,93,108,0,-0.4,0.6,0.2,0.007,2023_MIN,12.3,8050,0.614089552,12.48527363,0.594894744,0.397447372,0.019062224
milledi03w,2024,Diamond Miller,MIN,F,3,42,3,42,0.9,0.344,0.333,0.556,0.111,3,8.6,7.3,0,0,9.6,22.5,71,101,0,-0.2,0.1,-0.1,-0.087,2024_MIN,4.4,1076,-0.207283582,3.04038806,-0.154213228,-0.127106614,-0.121053918
milleke01w,2001,Kelly Miller,CHA,G,26,225,26,225,12.9,0.465,0.447,0.333,0.088,7.3,8.7,13.1,2.5,0,13.2,15.8,101,98,0,0.4,0.2,0.6,0.099,2001_CHA,19.1,6500,0.232835821,13.96776119,0.410490241,0.505245121,0.089821355
milleke01w,2002,Kelly Miller,CHA,G,32,554,32,554,19.6,0.545,0.514,0.288,0.215,7.8,8.5,19.5,2.4,0.2,12.2,20.6,113,103,0,2.1,0.2,2.3,0.166,2002_CHA,22,6450,2.419960199,20.25577114,2.569774584,2.434887292,0.175804137
milleke01w,2003,Kelly Miller,CHA,G,34,523,34,523,15.7,0.512,0.473,0.311,0.24,5.4,7,20.2,2.2,0.4,15.9,21.8,103,104,0,1.2,0.2,1.4,0.104,2003_CHA,18.4,6850,1.269771144,15.85039801,1.464434187,1.432217093,0.109538592
milleke01w,2004,Kelly Miller,IND,G,34,1096,34,1096,13.2,0.496,0.457,0.344,0.175,3.2,6.5,20.9,2,0.4,17.4,19.3,99,102,0,1.6,0.6,2.1,0.077,2004_IND,16.3,6850,1.297751244,14.05303483,1.657265672,1.878632836,0.068563242
milleke01w,2005,Kelly Miller,IND,G,34,1057,34,1057,15.9,0.556,0.505,0.41,0.284,3.2,5.6,17,2.3,0.2,14.5,17.8,109,98,0,2.9,1.3,4.2,0.157,2005_IND,20.3,6925,2.671422886,14.57691542,3.544968069,3.872484035,0.146546226
milleke01w,2006,Kelly Miller,PHO,G,27,814,27,814,14.1,0.517,0.479,0.305,0.239,5.7,10.1,17.8,1.7,0.6,20.3,19.2,99,106,0,1,0.1,1.1,0.056,2006_PHO,20.7,6900,1.328318408,22.80228856,1.080309294,1.090154647,0.053570253
milleke01w,2007,Kelly Miller,PHO,G,34,1040,34,1040,14.7,0.581,0.535,0.292,0.342,5.1,8.7,22.5,1.9,0.4,23.8,14.7,107,103,0,2.3,0.4,2.7,0.104,2007_PHO,20.8,6849,2.007562189,22.66478607,1.724400047,2.212200023,0.085084616
milleke01w,2008,Kelly Miller,PHO,G,34,945,34,945,12.2,0.492,0.447,0.198,0.221,5.9,8.5,21.3,1.1,0.3,22.6,16.2,98,110,0,1,-0.6,0.4,0.019,2008_PHO,16.7,6826,0.64880597,20.19546269,0.164889732,0.282444866,0.011955338
milleke01w,2009,Kelly Miller,MIN,G,34,675,34,675,8,0.473,0.436,0.443,0.148,3.3,6.7,16.3,1.8,0.2,24,13.7,90,108,0,-0.1,0,-0.1,-0.008,2009_MIN,13.7,6874,-0.947014925,15.51866667,-1.125600902,-0.612800451,-0.036314101
milleke01w,2010,Kelly Miller,ATL,G,30,493,30,493,8.6,0.453,0.397,0.654,0.234,2.6,6.3,21.9,2.2,0.3,23.9,12.7,95,101,0,0.1,0.7,0.8,0.062,2010_ATL,19.9,6850,-0.544507463,13.89955224,-0.112650419,0.34367479,0.027884364
milleke01w,2011,Kelly Miller,WAS,G,34,943,34,943,10,0.519,0.491,0.493,0.169,2.7,5.2,18.4,1.3,0.7,20.2,14.6,101,110,0,0.9,-0.2,0.7,0.029,2011_WAS,6.6,6876,-0.384706468,7.716208955,-0.537787481,0.08110626,0.00344035
milleke01w,2012,Kelly Miller,NYL,G,11,82,11,82,-4.6,0.221,0.188,0.458,0.083,1.5,5.8,11,1.9,0,26.6,18.5,47,104,0,-0.5,0,-0.5,-0.234,2012_NYL,10.9,6800,-0.629074627,9.757114428,-0.615292771,-0.557646386,-0.272022627
millsta01w,2000,Tausha Mills,WAS,C,31,295,31,295,15,0.51,0.438,0,0.486,18.6,18.7,6.2,2,2.3,22.5,27.7,92,99,0,0.1,0.3,0.5,0.065,2000_WAS,14.2,6400,0.613482587,15.34527363,0.560692631,0.530346315,0.071911365
millsta01w,2001,Tausha Mills,WAS,C,30,319,30,319,8.3,0.387,0.333,0.014,0.449,14.9,20.2,3.8,2.6,1.1,23.2,16.7,77,89,0,-0.5,0.7,0.2,0.03,2001_WAS,8.3,6500,-0.399940299,7.561840796,-0.363713716,-0.081856858,-0.010264183
millsta01w,2002,Tausha Mills,WAS,C,4,17,4,17,-16.4,0,0,0,0.5,0,11.2,0,3.5,0,29.1,20.3,0,91,0,-0.2,0,-0.2,-0.444,2002_WAS,17.3,6450,-0.230218905,14.03870647,-0.221623248,-0.210811624,-0.496027351
millsta01w,2003,Tausha Mills,SAS,C,29,185,29,185,7.4,0.463,0.408,0,0.633,17.6,17.5,8,1.2,0.9,26.9,21.8,83,98,0,-0.2,0.2,0,-0.008,2003_SAS,7,6825,-0.314776119,4.802736318,-0.255216591,-0.127608296,-0.027590983
millsta01w,2007,Tausha Mills,DET,C,5,51,5,51,3.4,0.33,0.286,0,0.19,23.2,20.1,6.6,0,0,20.9,24.4,75,98,0,-0.2,0.1,-0.1,-0.067,2007_DET,23.9,6849,-0.188268657,15.34110448,-0.124536189,-0.112268094,-0.088053407
milovje01w,2014,Jelena Milovanovic,WAS,F-C,16,181,16,181,9.7,0.49,0.43,0.359,0.266,5.5,7.9,9.2,1.5,0.4,20.1,23,88,100,0,-0.1,0.2,0.1,0.021,2014_WAS,19.1,6975,-0.100855721,10.93840796,0.110936129,0.105468065,0.02330786
miltode01w,1999,DeLisha Milton-Jones,LAS,F,32,835,32,835,18.3,0.581,0.53,0.004,0.364,9,13,11.1,3.1,1.7,20.6,18.9,104,94,0,1.9,1.4,3.4,0.16,1999_LAS,21.1,6475,3.107363184,18.31437811,3.4665901,3.43329505,0.164469224
miltode01w,2000,DeLisha Milton-Jones,LAS,F,32,983,32,983,18.1,0.559,0.515,0.027,0.348,7.3,12.3,13.4,2.5,2.5,16.5,19.5,106,91,0,2.3,2.4,4.7,0.191,2000_LAS,27.6,6450,3.560318408,19.77935323,4.752209225,4.726104613,0.192313514
miltode01w,2001,DeLisha Milton-Jones,LAS,F,32,938,32,938,18.1,0.51,0.473,0.118,0.213,10,11.5,12.8,3,2.9,15.2,19.3,105,94,0,2.5,1.4,3.9,0.166,2001_LAS,28.3,6475,3.397333333,25.56890547,3.792972973,3.846486486,0.164029274
miltode01w,2002,DeLisha Milton-Jones,LAS,F,32,966,32,966,16.5,0.571,0.526,0.185,0.384,8.9,13.5,8.4,2.8,3.1,22.9,19.6,99,91,0,1.4,2.2,3.6,0.148,2002_LAS,25.4,6475,2.729791045,19.21402985,3.652670916,3.626335458,0.150158818
miltode01w,2003,DeLisha Milton-Jones,LAS,F,31,1086,31,1086,17.5,0.532,0.459,0.186,0.436,6.7,12.4,11.3,2.5,3.2,16.8,20.5,102,95,0,2,1.9,3.9,0.145,2003_LAS,20.4,6900,3.60919403,16.9618408,4.150330392,4.025165196,0.148256545
miltode01w,2004,DeLisha Milton-Jones,LAS,F,19,604,19,604,11.2,0.494,0.438,0.23,0.385,7.8,9.5,9.5,2.1,1.5,20.3,18.7,92,96,0,0.2,0.9,1.1,0.072,2004_LAS,23.1,6975,0.114189055,15.8458209,0.742364564,0.921182282,0.061005449
miltode01w,2005,DeLisha Milton-Jones,WAS,F,33,1069,33,1069,17,0.526,0.476,0.36,0.299,5.7,11.3,11.2,3.2,1.6,16.7,22,98,97,0,1.5,1.5,3,0.112,2005_WAS,15.6,6900,3.286776119,14.90114428,3.395048114,3.197524057,0.119645428
miltode01w,2006,DeLisha Milton-Jones,WAS,F,23,675,23,675,18.6,0.572,0.536,0.298,0.238,4.4,10.6,12.8,2.7,2.2,18.6,23.9,103,99,0,1.5,0.8,2.3,0.135,2006_WAS,21.7,6849,2.612686567,19.44010945,2.835409026,2.567704513,0.152160267
miltode01w,2007,DeLisha Milton-Jones,WAS,F,34,1141,34,1141,11.6,0.435,0.378,0.252,0.245,4.7,11.3,9.8,2.4,2.7,18.8,25.1,82,97,0,-1.9,1.7,-0.2,-0.006,2007_WAS,14.9,6901,0.442776119,11.70680597,0.970733573,0.385366787,0.013509791
miltode01w,2008,DeLisha Milton-Jones,LAS,F,31,1016,31,1016,16,0.56,0.522,0.235,0.27,7.6,11.2,13.8,1.7,1.4,20.5,21,100,95,0,1.6,1.8,3.4,0.134,2008_LAS,21.2,7002,2.618348259,14.13465672,3.643539458,3.521769729,0.138652352
miltode01w,2009,DeLisha Milton-Jones,LAS,F,33,1043,33,1043,11.6,0.477,0.438,0.255,0.23,6.1,9.1,11.7,2.1,0.7,17.3,18.5,95,98,0,0.4,1.5,1.9,0.073,2009_LAS,19.4,6925,0.404746269,13.61970149,1.27533852,1.58766926,0.060888562
miltode01w,2010,DeLisha Milton-Jones,LAS,F,34,1096,34,1096,15.9,0.559,0.501,0.2,0.309,3.8,8.9,14.6,1.8,1.6,17.1,23.6,101,106,0,1.3,0.8,2.1,0.077,2010_LAS,12.4,6824,2.76999005,13.04045771,2.667126384,2.383563192,0.086991357
miltode01w,2011,DeLisha Milton-Jones,LAS,F,34,891,34,891,15.6,0.541,0.5,0.213,0.231,7.7,10.8,14.1,1.9,1.1,18.4,23.6,99,106,0,1.1,0.3,1.4,0.062,2011_LAS,12.5,6901,2.118895522,14.91128358,1.807570545,1.603785272,0.071999339
miltode01w,2012,DeLisha Milton-Jones,LAS,F,34,926,34,926,13.4,0.516,0.466,0.302,0.268,6.2,9.2,10.1,1.9,2,16,18.3,103,100,0,1.4,1.1,2.5,0.109,2012_LAS,25.6,6825,1.188597015,21.2860199,1.773907721,2.136953861,0.092309022
miltode01w,2013,DeLisha Milton-Jones,SAS,F,15,409,15,409,12.3,0.453,0.432,0.1,0.2,7.4,10.4,13.8,1.8,1.4,14.1,19.7,92,104,0,0.1,0.2,0.2,0.022,2013_SAS,8.8,6823,0.301154229,11.0520597,0.166156073,0.183078036,0.017904942
miltode01w,2013,DeLisha Milton-Jones,NYL,F,11,213,11,213,10.9,0.46,0.364,0.152,0.5,4.8,9.4,16,1.2,1.1,17.4,20.5,92,101,0,0,0.2,0.2,0.039,2013_NYL,6.8,6876,0.008477612,3.865462687,0.099381691,0.149690846,0.028110957
miltode01w,2014,DeLisha Milton-Jones,NYL,F,19,320,19,320,9.3,0.442,0.412,0.088,0.184,4,8.6,11.6,1.3,1.5,14,20.6,87,100,0,-0.3,0.4,0.1,0.017,2014_NYL,12.5,6872,-0.24199005,8.14440796,-0.039168535,0.030415733,0.003801967
miltode01w,2014,DeLisha Milton-Jones,ATL,F,2,23,2,23,9.4,0.514,0.357,0.286,0.571,0,5,0,2.2,10.1,25.5,21.9,83,93,0,0,0.1,0,0.035,2014_ATL,20.4,6975,-0.016248756,14.34044776,0.003732563,0.001866281,0.003245707
miltode01w,2015,DeLisha Milton-Jones,ATL,F,18,161,18,161,4.1,0.373,0.351,0.213,0.191,7.3,12.4,8.3,2.2,1,20.3,17.1,75,101,0,-0.3,0.1,-0.2,-0.048,2015_ATL,14.7,6851,-0.538268657,11.65904478,-0.466805543,-0.333402772,-0.082832987
mitchke01w,2018,Kelsey Mitchell,IND,G,34,829,34,829,11.7,0.477,0.432,0.51,0.237,1.2,4.2,20.6,1.4,0.4,12.7,28.4,93,113,0,-0.6,0.2,-0.5,-0.022,2018_IND,4.9,6900,0.362945274,6.04920398,0.224874245,-0.137562878,-0.006637533
mitchke01w,2019,Kelsey Mitchell,IND,G,34,852,34,852,15.1,0.506,0.478,0.488,0.141,0.6,3.8,20.2,0.9,0.4,11,27.3,100,109,0,1.2,-0.1,1.1,0.052,2019_IND,12.9,6851,1.814208955,12.53735323,1.859308217,1.479654109,0.069467329
mitchke01w,2020,Kelsey Mitchell,IND,G,22,706,22,706,15,0.579,0.539,0.468,0.237,1,4.1,16.2,1,0.2,13.7,24.7,107,118,0,1.4,-0.5,0.9,0.048,2020_IND,3.9,4401,1.468199005,6.457154229,1.057985216,0.978992608,0.055467003
mitchke01w,2021,Kelsey Mitchell,IND,G,32,1059,32,1059,16.4,0.537,0.502,0.425,0.173,2.3,4.7,14.8,1.7,0.6,10.9,25.1,105,113,0,2,-0.4,1.6,0.062,2021_IND,3.4,6399,2.939910448,7.205482587,2.310123597,1.955061798,0.073845583
mitchke01w,2022,Kelsey Mitchell,IND,G,31,1010,31,1010,17.6,0.568,0.519,0.394,0.273,1.5,3.5,25,1.4,0.6,12.7,24.6,110,114,0,2.6,-0.3,2.3,0.089,2022_IND,2.8,7252,3.406865672,4.846547264,3.121839095,2.710919547,0.10736315
mitchke01w,2023,Kelsey Mitchell,IND,G,40,1349,40,1349,16.6,0.58,0.533,0.461,0.297,1.1,2.9,16.4,1.4,0.1,12.8,23.9,110,113,0,3.4,-0.1,3.3,0.098,2023_IND,13.1,8074,3.87921393,12.79344279,3.930433361,3.61521668,0.107196936
mitchke01w,2024,Kelsey Mitchell,IND,G,7,198,7,198,12.2,0.492,0.45,0.444,0.244,1.8,3.2,11.9,1,0.4,9.1,25,98,119,0,0.1,-0.2,-0.1,-0.026,2024_IND,0.3,1401,0.135940299,1.601233831,-0.047959986,-0.073979993,-0.014945453
mitchle01w,2008,Leilani Mitchell,NYL,G,34,518,34,518,14,0.53,0.462,0.448,0.4,3.2,6.7,32,1.8,0.5,24,14.4,107,101,0,1.1,0.4,1.5,0.116,2008_NYL,18.5,6901,0.819522388,15.66078607,1.032638287,1.266319143,0.097785262
mitchle01w,2009,Leilani Mitchell,NYL,G,34,436,34,436,7.5,0.39,0.37,0.52,0.06,2.2,5.7,29.8,1.1,0.4,20.2,13.7,91,103,0,-0.1,0.3,0.3,0.026,2009_NYL,15.7,6902,-0.720159204,11.13908458,-0.432045741,-0.06602287,-0.006057144
mitchle01w,2010,Leilani Mitchell,NYL,G,34,978,34,978,16.3,0.617,0.592,0.622,0.181,3.3,5.8,21.4,3,0.5,16.6,14.7,119,101,0,2.8,1.3,4.2,0.171,2010_NYL,21.9,6875,2.66638806,16.35363184,3.455384141,3.827692071,0.156551823
mitchle01w,2011,Leilani Mitchell,NYL,G,34,864,34,864,10.3,0.502,0.492,0.641,0.054,2.3,5.2,17.8,2.7,0.3,18.6,12.1,103,100,0,0.9,1.1,2,0.094,2011_NYL,19.9,6849,-0.223522388,13.91389055,0.531624139,1.26581207,0.058602411
mitchle01w,2012,Leilani Mitchell,NYL,G,34,908,34,908,11,0.555,0.547,0.668,0.062,2.8,5.5,18.2,2,0.5,21.1,12.4,105,105,0,1.2,0.5,1.7,0.074,2012_NYL,10.9,6800,0.081313433,9.757114428,0.233922271,0.966961135,0.042597407
mitchle01w,2013,Leilani Mitchell,NYL,G,34,633,34,633,13.4,0.573,0.526,0.639,0.263,3.2,6.3,18,2.2,0.5,18.6,12.9,109,102,0,1.2,0.5,1.7,0.109,2013_NYL,6.8,6876,0.812507463,3.865462687,1.082659022,1.391329511,0.087919716
mitchle01w,2015,Leilani Mitchell,PHO,G,34,782,34,782,12.2,0.505,0.477,0.519,0.126,1.9,5.5,20.3,2.4,0.4,17.5,16.9,96,99,0,0.6,1,1.5,0.078,2015_PHO,21.7,6925,0.536895522,18.16014925,0.936630293,1.218315146,0.06231791
mitchle01w,2016,Leilani Mitchell,WAS,G,10,161,10,161,10.8,0.585,0.554,0.674,0.217,2.3,6.4,21,0.3,0,20.5,18.1,104,111,0,0.2,0,0.2,0.054,2016_WAS,15.6,6952,-0.00160199,12.12953234,0.078769888,0.139384944,0.0346298
mitchle01w,2017,Leilani Mitchell,PHO,G,34,726,34,726,16.2,0.55,0.476,0.481,0.438,2.2,6.7,28,2.2,1.1,17.6,18.8,108,104,0,1.4,0.9,2.3,0.124,2017_PHO,17.7,6874,1.943223881,12.44831841,2.497882134,2.398941067,0.132173062
mitchle01w,2018,Leilani Mitchell,PHO,G,31,461,31,461,9.3,0.492,0.469,0.695,0.107,2.7,5.6,23.5,1.6,1,20.8,17.3,96,110,0,-0.1,0.3,0.2,0.019,2018_PHO,20.2,6799,-0.348616915,17.05548259,-0.135405777,0.032297111,0.002802352
mitchle01w,2019,Leilani Mitchell,PHO,G,32,971,32,971,17.6,0.603,0.563,0.566,0.27,2,5.7,24.4,1.6,0.8,14.6,19.5,112,105,0,2.8,0.6,3.5,0.142,2019_PHO,14.7,6825,3.275313433,13.59587065,3.432399089,3.466199544,0.142788859
